frames,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
553,180.0,175.0208941560017,165.24567335010846,178.04007274087365,172.18470645323313,180.0,167.20560060923484,175.04972776570824,172.0565281894096,169.5085229876684,168.6900675259798,176.42366562500266,165.14138555207535,175.2363583092738,180.0,171.5910882673993,176.91234871501493,174.88958243896877,174.8055710922652,180.0
554,175.0208941560017,175.0208941560017,175.05814495082666,180.0,180.0,170.07903910682833,175.05814495082666,172.17628926811474,176.82016988013575,157.01128319791937,180.0,176.42366562500266,161.565051177078,175.2363583092738,173.453709216706,180.0,178.13737905069334,171.8019311539837,174.8055710922652,174.8055710922652
555,175.0208941560017,180.0,167.20560060923484,177.12656150240647,180.0,175.05814495082666,170.07903910682833,175.1666342432801,172.28166720599245,162.10812287080176,176.45131802609555,176.42366562500266,161.565051177078,180.0,168.6900675259798,178.13737905069334,180.0,171.8019311539837,177.29512401426436,177.51044707800085
556,175.0208941560017,175.0208941560017,175.05814495082666,180.0,180.0,170.07903910682833,180.0,167.23443421894137,175.2720121811578,162.10812287080176,176.45131802609555,176.42366562500266,161.565051177078,180.0,171.86989764584402,176.82016988013575,172.8749836510982,177.06432655357884,180.0,174.8055710922652
557,175.0208941560017,177.51044707800085,167.7352262721076,175.1666342432801,177.33223371955367,172.74680538727466,180.0,167.23443421894137,168.6900675259798,176.49646835521557,168.64491719685978,176.42366562500266,165.06858282186246,173.13000769178575,180.0,170.19390724010293,176.91234871501493,174.88958243896877,180.0,174.8055710922652
558,175.0208941560017,180.0,165.24567335010846,175.1666342432801,180.0,172.56859202882748,172.56859202882748,172.17628926811474,175.2720121811578,165.60276179805513,169.38034472384487,180.0,161.565051177078,176.63353933657018,180.0,167.10625595511786,176.91234871501493,171.8019311539837,177.29512401426436,180.0
559,177.51044707800085,177.51044707800085,167.7352262721076,175.1666342432801,177.33223371955367,172.74680538727466,175.05814495082666,172.17628926811474,175.2720121811578,165.60276179805513,169.38034472384487,180.0,161.565051177078,176.63353933657018,180.0,167.10625595511786,180.0,174.88958243896877,177.29512401426436,180.0
560,175.0208941560017,175.0208941560017,172.18470645323313,177.12656150240647,177.7630209365623,172.31601817026603,175.05814495082666,172.17628926811474,176.82016988013575,164.74488129694222,168.6900675259798,180.0,165.06858282186246,171.73282666448938,180.0,171.5910882673993,180.0,171.8019311539837,180.0,174.8055710922652
561,175.0208941560017,180.0,167.20560060923484,177.12656150240647,180.0,170.07903910682833,177.29512401426436,169.93931020467704,176.82016988013575,168.36636600105956,165.06858282186246,180.0,165.06858282186246,176.49646835521557,175.2363583092738,171.5910882673993,180.0,171.8019311539837,180.0,174.8055710922652
562,180.0,175.0208941560017,172.18470645323313,177.12656150240647,175.05814495082666,180.0,167.20560060923484,175.04972776570824,176.82016988013575,164.05460409907712,172.95667909884222,176.42366562500266,161.565051177078,176.63353933657018,180.0,170.19390724010293,180.0,171.8019311539837,174.8055710922652,174.8055710922652
563,175.0208941560017,180.0,170.07903910682833,175.1666342432801,172.49886796283377,172.74680538727466,175.05814495082666,172.17628926811474,176.82016988013575,164.05460409907712,172.95667909884222,172.8473312500053,168.64491719685978,173.13000769178575,180.0,170.19390724010293,180.0,171.8019311539837,177.29512401426436,177.51044707800085
564,177.51044707800085,177.51044707800085,172.56859202882748,180.0,180.0,172.56859202882748,169.69515353123398,175.04972776570824,175.2720121811578,165.60276179805513,176.50536107274667,172.8749836510982,165.06858282186246,171.73282666448938,176.63353933657018,180.0,171.86989764584402,174.88958243896877,180.0,177.29512401426436
565,177.51044707800085,180.0,167.20560060923484,177.12656150240647,177.7630209365623,177.29512401426436,170.07903910682833,175.1666342432801,169.0661832142442,173.13000769178575,165.06858282186246,180.0,168.6900675259798,169.5085229876684,178.60281897270363,176.63353933657018,174.9575489308291,171.8019311539837,174.8055710922652,174.8055710922652
566,180.0,180.0,170.07903910682833,180.0,180.0,175.05814495082666,170.07903910682833,172.17628926811474,180.0,165.18653588119534,165.06858282186246,180.0,172.40535663140858,165.79323388223963,180.0,172.0565281894096,178.13737905069334,171.8019311539837,180.0,174.8055710922652
567,180.0,175.0208941560017,180.0,172.18470645323313,180.0,167.20560060923484,175.05814495082666,172.17628926811474,176.82016988013575,168.36636600105956,165.06858282186246,180.0,165.06858282186246,176.49646835521557,180.0,158.6293777306568,166.75948008481282,166.75948008481282,180.0,174.8055710922652
568,180.0,175.0208941560017,175.05814495082666,175.05814495082666,180.0,180.0,172.31601817026603,172.92965517984243,169.0661832142442,176.63353933657018,161.565051177078,180.0,168.6900675259798,169.5085229876684,180.0,170.19390724010293,180.0,171.8019311539837,180.0,174.8055710922652
569,180.0,180.0,167.20560060923484,177.12656150240647,177.33223371955367,177.725911231273,167.20560060923484,175.04972776570824,180.0,164.29136217098426,165.96375653207352,180.0,168.6900675259798,169.5085229876684,180.0,170.19390724010293,180.0,171.8019311539837,180.0,174.8055710922652
570,180.0,180.0,175.0208941560017,175.05814495082666,177.12656150240647,172.18470645323313,170.07903910682833,172.17628926811474,180.0,165.18653588119534,172.19359917076423,176.45131802609555,165.11373315098245,172.8749836510982,171.86989764584402,180.0,174.9575489308291,171.8019311539837,180.0,180.0
571,180.0,175.0208941560017,175.05814495082666,180.0,175.05814495082666,177.51044707800085,172.56859202882748,172.17628926811474,180.0,165.18653588119534,165.06858282186246,180.0,168.6900675259798,172.8749836510982,175.2363583092738,171.5910882673993,180.0,174.7376046004049,177.06432655357884,174.8055710922652
572,180.0,180.0,172.31601817026603,177.7630209365623,180.0,175.05814495082666,170.07903910682833,175.1666342432801,169.0661832142442,173.13000769178575,168.64491719685978,176.42366562500266,168.6900675259798,172.8749836510982,175.2363583092738,173.453709216706,178.13737905069334,171.8019311539837,180.0,174.8055710922652
573,180.0,180.0,175.0208941560017,170.22477919410676,172.49886796283377,177.725911231273,170.07903910682833,172.17628926811474,172.0565281894096,176.63353933657018,165.14138555207535,176.42366562500266,172.8749836510982,163.92642583525364,180.0,173.453709216706,178.13737905069334,171.8019311539837,180.0,174.8055710922652
574,177.51044707800085,180.0,177.51044707800085,172.56859202882748,180.0,175.05814495082666,175.0208941560017,167.23443421894137,180.0,165.18653588119534,172.19359917076423,172.8749836510982,165.06858282186246,180.0,176.49646835521557,171.86989764584402,174.9575489308291,171.8019311539837,180.0,180.0
575,180.0,180.0,175.0208941560017,172.18470645323313,177.12656150240647,175.05814495082666,170.07903910682833,177.12656150240647,167.10625595511786,176.63353933657018,165.14138555207535,180.0,168.8290222564112,169.15969454566945,175.2363583092738,176.63353933657018,174.9575489308291,171.8019311539837,180.0,180.0
576,180.0,180.0,175.0208941560017,175.05814495082666,180.0,175.05814495082666,170.07903910682833,175.1666342432801,173.8298249049704,168.36636600105956,168.64491719685978,180.0,169.29864927610086,168.6900675259798,175.2363583092738,173.453709216706,178.13737905069334,174.7376046004049,177.06432655357884,174.8055710922652
577,180.0,180.0,177.51044707800085,172.56859202882748,180.0,175.05814495082666,170.07903910682833,177.12656150240647,175.04972776570824,165.18653588119534,168.64491719685978,176.42366562500266,172.40535663140858,169.15969454566945,180.0,171.86989764584402,174.9575489308291,171.8019311539837,180.0,180.0
578,180.0,180.0,175.0208941560017,175.05814495082666,177.7630209365623,177.29512401426436,170.07903910682833,177.12656150240647,175.04972776570824,161.565051177078,175.8150838748816,172.8749836510982,172.40535663140858,169.15969454566945,175.2363583092738,176.63353933657018,174.9575489308291,174.7376046004049,177.06432655357884,174.8055710922652
579,180.0,180.0,177.51044707800085,172.56859202882748,177.7630209365623,177.29512401426436,172.31601817026603,174.88958243896877,175.04972776570824,165.18653588119534,172.19359917076423,172.8749836510982,172.40535663140858,169.15969454566945,180.0,166.8274465766731,180.0,176.91234871501493,174.88958243896877,177.53188208617146
580,180.0,180.0,180.0,167.20560060923484,174.88958243896877,177.29512401426436,170.07903910682833,177.12656150240647,175.04972776570824,168.6900675259798,168.6900675259798,172.8749836510982,172.8749836510982,168.6900675259798,180.0,166.8274465766731,180.0,176.91234871501493,174.88958243896877,180.0
581,180.0,180.0,180.0,170.07903910682833,180.0,175.05814495082666,170.07903910682833,177.12656150240647,170.32173994686607,173.418055344822,165.14138555207535,180.0,169.29864927610086,168.6900675259798,175.2363583092738,173.453709216706,178.13737905069334,174.7376046004049,177.06432655357884,180.0
582,180.0,175.05814495082666,170.07903910682833,175.05814495082666,180.0,175.05814495082666,170.07903910682833,180.0,164.23281745752433,176.63353933657018,165.14138555207535,180.0,169.29864927610086,168.6900675259798,175.2363583092738,173.453709216706,180.0,169.93931020467704,180.0,180.0
583,180.0,180.0,180.0,170.07903910682833,175.05814495082666,180.0,175.0208941560017,172.18470645323313,171.86989764584402,171.86989764584402,165.14138555207535,176.42366562500266,168.6900675259798,176.37851529588266,176.49646835521557,171.86989764584402,174.9575489308291,174.7376046004049,177.06432655357884,180.0
584,175.05814495082666,177.7630209365623,167.3741631210927,175.05814495082666,180.0,180.0,175.0208941560017,172.18470645323313,175.04972776570824,168.6900675259798,165.14138555207535,180.0,161.4922484468651,180.0,176.49646835521557,171.86989764584402,176.82016988013575,172.8749836510982,177.06432655357884,180.0
585,175.05814495082666,180.0,165.137184057655,180.0,177.7630209365623,177.29512401426436,170.07903910682833,177.12656150240647,171.86989764584402,175.2363583092738,161.77492488864556,180.0,161.4922484468651,180.0,176.49646835521557,171.86989764584402,176.82016988013575,172.8749836510982,177.06432655357884,180.0
586,175.05814495082666,175.05814495082666,170.07903910682833,175.05814495082666,180.0,180.0,172.31601817026603,177.7630209365623,164.23281745752433,176.63353933657018,169.15969454566945,172.40535663140858,176.42366562500266,165.14138555207535,176.63353933657018,175.2363583092738,174.9575489308291,174.7376046004049,177.06432655357884,180.0
587,175.05814495082666,175.05814495082666,175.0208941560017,180.0,175.05814495082666,172.56859202882748,177.51044707800085,175.05814495082666,172.17628926811474,165.18653588119534,172.19359917076423,176.45131802609555,161.4922484468651,180.0,180.0,160.23626364690358,171.86989764584402,174.9575489308291,171.8019311539837,180.0
588,175.05814495082666,180.0,167.3741631210927,177.7630209365623,177.7630209365623,177.29512401426436,175.0208941560017,172.18470645323313,175.04972776570824,168.6900675259798,168.6900675259798,176.45131802609555,165.11373315098245,176.37851529588266,180.0,165.18653588119534,178.13737905069334,176.91234871501493,174.88958243896877,180.0
589,177.29512401426436,177.7630209365623,167.3741631210927,177.7630209365623,175.05814495082666,180.0,175.0208941560017,175.05814495082666,167.44830144927252,176.7845160082518,168.8182457898033,169.38034472384487,172.8749836510982,172.19359917076423,180.0,165.18653588119534,180.0,175.04972776570824,174.88958243896877,180.0
590,177.7630209365623,175.05814495082666,170.07903910682833,175.05814495082666,180.0,180.0,175.0208941560017,172.18470645323313,175.04972776570824,168.6900675259798,165.14138555207535,180.0,172.8473312500053,168.64491719685978,171.73282666448938,176.63353933657018,180.0,169.69515353123398,177.06432655357884,180.0
591,177.7630209365623,175.05814495082666,170.07903910682833,175.05814495082666,180.0,180.0,175.0208941560017,172.18470645323313,171.86989764584402,175.2363583092738,158.19859051364818,180.0,180.0,165.06858282186246,176.49646835521557,171.86989764584402,174.9575489308291,176.91234871501493,174.88958243896877,180.0
592,175.05814495082666,180.0,170.07903910682833,175.05814495082666,175.05814495082666,180.0,175.0208941560017,175.05814495082666,168.9964591482505,175.2363583092738,165.32360686255,176.45131802609555,169.29864927610086,172.19359917076423,176.49646835521557,171.86989764584402,176.82016988013575,175.04972776570824,174.88958243896877,180.0
593,177.7630209365623,175.05814495082666,170.07903910682833,175.05814495082666,180.0,180.0,175.0208941560017,175.05814495082666,168.9964591482505,171.86989764584402,168.6900675259798,176.45131802609555,168.8290222564112,172.6632261904539,180.0,168.36636600105956,174.9575489308291,176.91234871501493,174.88958243896877,180.0
594,180.0,180.0,170.07903910682833,180.0,180.0,180.0,180.0,175.0208941560017,167.23443421894137,172.0565281894096,168.8182457898033,172.95667909884222,169.29864927610086,176.50536107274667,172.18470645323313,171.86989764584402,180.0,171.86989764584402,174.88958243896877,180.0
595,177.7630209365623,180.0,165.137184057655,180.0,175.05814495082666,175.0208941560017,180.0,175.05814495082666,175.1666342432801,165.6997225508144,165.14138555207535,180.0,165.11373315098245,180.0,172.8749836510982,171.86989764584402,180.0,169.69515353123398,177.06432655357884,180.0
596,180.0,177.12656150240647,162.26374556006147,177.33223371955367,177.725911231273,180.0,175.0208941560017,180.0,167.23443421894137,172.0565281894096,168.8182457898033,172.95667909884222,169.29864927610086,176.50536107274667,172.18470645323313,171.86989764584402,180.0,174.9575489308291,171.8019311539837,180.0
597,177.7630209365623,180.0,165.137184057655,177.33223371955367,177.725911231273,180.0,175.0208941560017,172.18470645323313,171.86989764584402,180.0,164.05460409907712,172.95667909884222,169.29864927610086,175.8150838748816,172.8749836510982,171.86989764584402,180.0,171.86989764584402,174.88958243896877,180.0
598,175.05814495082666,180.0,175.05814495082666,170.07903910682833,180.0,170.07903910682833,180.0,175.05814495082666,175.1666342432801,165.6997225508144,168.6900675259798,176.45131802609555,169.29864927610086,175.8150838748816,172.8749836510982,168.6900675259798,176.82016988013575,166.75948008481282,180.0,174.88958243896877
599,180.0,175.05814495082666,172.74680538727466,177.725911231273,180.0,180.0,175.0208941560017,175.05814495082666,172.17628926811474,168.6900675259798,172.18470645323313,169.38034472384487,180.0,165.06858282186246,176.49646835521557,171.86989764584402,176.82016988013575,175.04972776570824,174.88958243896877,180.0
600,180.0,175.1666342432801,165.24567335010846,175.05814495082666,175.05814495082666,180.0,175.0208941560017,180.0,167.23443421894137,175.2720121811578,169.01934998982648,165.96375653207352,180.0,169.38034472384487,175.6882380980176,168.36636600105956,176.82016988013575,178.13737905069334,171.8019311539837,174.88958243896877
601,177.7630209365623,180.0,175.05814495082666,170.07903910682833,180.0,170.07903910682833,180.0,177.29512401426436,169.93931020467704,172.0565281894096,169.5085229876684,168.6900675259798,180.0,168.6900675259798,172.8749836510982,171.86989764584402,180.0,171.86989764584402,174.88958243896877,180.0
602,180.0,180.0,170.07903910682833,180.0,180.0,180.0,180.0,170.07903910682833,172.17628926811474,172.0565281894096,168.8182457898033,169.38034472384487,180.0,165.06858282186246,176.49646835521557,171.86989764584402,180.0,171.86989764584402,174.88958243896877,180.0
603,178.04007274087365,170.22477919410676,180.0,170.07903910682833,177.33223371955367,177.725911231273,172.31601817026603,177.29512401426436,172.18470645323313,167.10625595511786,172.23483398157467,173.08877288097534,169.29864927610086,172.95667909884222,175.6882380980176,168.36636600105956,180.0,174.9575489308291,174.03891021742143,177.7630209365623
604,180.0,180.0,170.07903910682833,180.0,180.0,180.0,180.0,170.07903910682833,175.1666342432801,165.6997225508144,172.8749836510982,175.8150838748816,165.7499673021964,175.8150838748816,176.37851529588266,168.36636600105956,180.0,171.86989764584402,174.88958243896877,174.88958243896877
605,180.0,175.1666342432801,167.7352262721076,177.51044707800085,180.0,180.0,180.0,175.0208941560017,170.22477919410676,169.0661832142442,172.23483398157467,173.08877288097534,169.29864927610086,172.95667909884222,175.6882380980176,168.36636600105956,180.0,171.86989764584402,177.12656150240647,180.0
606,180.0,177.12656150240647,167.20560060923484,180.0,180.0,180.0,180.0,170.07903910682833,177.12656150240647,167.10625595511786,168.8182457898033,176.50536107274667,169.29864927610086,172.95667909884222,172.18470645323313,171.86989764584402,180.0,171.86989764584402,174.88958243896877,174.88958243896877
607,180.0,180.0,175.05814495082666,172.74680538727466,177.725911231273,180.0,180.0,165.24567335010846,178.04007274087365,167.10625595511786,172.23483398157467,169.54009090707086,169.29864927610086,176.50536107274667,172.18470645323313,171.86989764584402,180.0,171.86989764584402,174.88958243896877,180.0
608,177.12656150240647,180.0,167.20560060923484,180.0,180.0,180.0,180.0,170.07903910682833,175.1666342432801,169.0661832142442,172.23483398157467,169.54009090707086,169.29864927610086,180.0,165.32360686255,175.2363583092738,180.0,171.86989764584402,174.88958243896877,180.0
609,180.0,175.1666342432801,165.24567335010846,180.0,180.0,180.0,180.0,170.07903910682833,172.17628926811474,175.2720121811578,165.60276179805513,172.95667909884222,172.8473312500053,176.45131802609555,163.92642583525364,176.63353933657018,176.63353933657018,168.50343698241423,177.82525588538996,177.06432655357884
610,180.0,175.1666342432801,178.04007274087365,164.9315118405078,180.0,177.725911231273,180.0,175.0208941560017,170.22477919410676,172.28166720599245,165.60276179805513,176.50536107274667,169.29864927610086,176.45131802609555,172.19359917076423,168.36636600105956,180.0,176.82016988013575,169.93931020467704,177.7630209365623
611,175.04972776570824,167.23443421894137,180.0,175.0208941560017,180.0,180.0,180.0,175.0208941560017,167.23443421894137,175.2720121811578,165.60276179805513,172.95667909884222,172.8473312500053,172.95667909884222,175.6882380980176,168.36636600105956,180.0,171.86989764584402,174.88958243896877,174.88958243896877
612,175.1666342432801,180.0,170.22477919410676,175.0208941560017,180.0,180.0,180.0,175.0208941560017,170.22477919410676,172.28166720599245,169.01934998982648,173.08877288097534,169.29864927610086,176.45131802609555,172.19359917076423,168.36636600105956,180.0,176.82016988013575,175.04972776570824,177.12656150240647
613,180.0,180.0,180.0,167.80495033810132,177.725911231273,180.0,180.0,170.07903910682833,175.1666342432801,169.0661832142442,173.13000769178575,168.64491719685978,172.8473312500053,176.45131802609555,168.6900675259798,171.86989764584402,180.0,171.86989764584402,180.0,174.88958243896877
614,180.0,177.12656150240647,177.12656150240647,167.80495033810132,177.725911231273,180.0,180.0,170.07903910682833,177.12656150240647,163.73979529168807,180.0,165.14138555207535,172.8473312500053,176.45131802609555,172.19359917076423,168.36636600105956,180.0,171.86989764584402,180.0,174.88958243896877
615,180.0,177.12656150240647,177.12656150240647,167.80495033810132,177.725911231273,180.0,180.0,175.0208941560017,167.23443421894137,175.2720121811578,165.60276179805513,176.50536107274667,172.8749836510982,169.38034472384487,172.18470645323313,171.86989764584402,180.0,174.9575489308291,176.91234871501493,174.88958243896877
616,180.0,177.12656150240647,180.0,164.9315118405078,177.725911231273,180.0,180.0,175.0208941560017,167.23443421894137,175.2720121811578,165.60276179805513,176.50536107274667,172.8749836510982,169.38034472384487,172.18470645323313,171.86989764584402,180.0,174.9575489308291,176.91234871501493,174.88958243896877
617,180.0,178.04007274087365,165.24567335010846,180.0,180.0,180.0,175.0208941560017,180.0,167.23443421894137,172.0565281894096,180.0,161.77492488864556,176.42366562500266,168.6900675259798,176.37851529588266,168.36636600105956,180.0,174.9575489308291,176.91234871501493,177.82525588538996
618,177.00965502483461,169.93931020467704,177.29512401426436,175.0208941560017,180.0,180.0,180.0,175.0208941560017,170.22477919410676,169.0661832142442,169.5085229876684,175.8150838748816,176.45131802609555,165.8040103488475,175.6882380980176,168.36636600105956,180.0,174.9575489308291,176.91234871501493,177.82525588538996
619,177.00965502483461,169.93931020467704,180.0,172.31601817026603,180.0,180.0,180.0,175.0208941560017,172.18470645323313,170.32173994686607,166.2930389959202,175.8150838748816,176.45131802609555,165.11373315098245,176.37851529588266,171.73282666448938,176.63353933657018,176.82016988013575,172.8749836510982,180.0
620,180.0,178.04007274087365,167.7352262721076,177.51044707800085,180.0,180.0,175.0208941560017,180.0,172.18470645323313,167.10625595511786,180.0,161.77492488864556,180.0,169.29864927610086,168.6900675259798,171.86989764584402,176.63353933657018,173.453709216706,169.93931020467704,180.0
621,177.12656150240647,178.04007274087365,175.1666342432801,165.137184057655,175.05814495082666,180.0,175.0208941560017,180.0,172.18470645323313,167.10625595511786,176.63353933657018,168.6900675259798,172.8749836510982,169.38034472384487,175.6882380980176,171.73282666448938,176.63353933657018,171.86989764584402,174.88958243896877,174.88958243896877
622,180.0,180.0,180.0,164.9315118405078,177.725911231273,180.0,180.0,175.0208941560017,167.23443421894137,172.0565281894096,180.0,165.32360686255,172.8749836510982,169.38034472384487,175.6882380980176,171.73282666448938,176.63353933657018,171.86989764584402,174.88958243896877,177.06432655357884
623,177.12656150240647,178.04007274087365,172.92965517984243,172.31601817026603,180.0,180.0,175.0208941560017,180.0,172.18470645323313,167.10625595511786,180.0,161.77492488864556,180.0,168.8290222564112,172.6632261904539,171.73282666448938,176.63353933657018,174.9575489308291,176.91234871501493,177.82525588538996
624,180.0,169.93931020467704,177.29512401426436,175.0208941560017,180.0,180.0,175.0208941560017,180.0,172.18470645323313,167.10625595511786,180.0,161.77492488864556,180.0,165.11373315098245,180.0,164.74488129694222,180.0,180.0,169.69515353123398,177.06432655357884
625,180.0,180.0,180.0,167.20560060923484,180.0,180.0,180.0,175.0208941560017,172.18470645323313,170.32173994686607,173.418055344822,168.6900675259798,169.29864927610086,180.0,172.26640190097714,168.11134196037204,176.63353933657018,174.9575489308291,171.8019311539837,174.88958243896877
626,180.0,177.00965502483461,162.25532837494308,180.0,180.0,175.0208941560017,180.0,180.0,172.18470645323313,167.10625595511786,180.0,161.77492488864556,176.42366562500266,172.8749836510982,172.19359917076423,168.36636600105956,180.0,169.69515353123398,174.7376046004049,171.8019311539837
627,180.0,178.04007274087365,178.04007274087365,167.20560060923484,180.0,180.0,180.0,175.0208941560017,172.18470645323313,167.10625595511786,180.0,161.77492488864556,180.0,169.29864927610086,175.8150838748816,168.11134196037204,176.63353933657018,176.82016988013575,175.04972776570824,177.82525588538996
628,180.0,178.04007274087365,178.04007274087365,167.20560060923484,180.0,180.0,180.0,175.0208941560017,172.18470645323313,167.10625595511786,180.0,161.77492488864556,180.0,169.29864927610086,175.8150838748816,168.11134196037204,176.63353933657018,174.9575489308291,174.7376046004049,177.06432655357884
629,178.04007274087365,180.0,178.04007274087365,164.9315118405078,177.725911231273,180.0,175.0208941560017,180.0,172.18470645323313,167.10625595511786,180.0,161.77492488864556,180.0,169.29864927610086,175.8150838748816,168.11134196037204,176.63353933657018,174.9575489308291,171.8019311539837,174.88958243896877
630,180.0,175.04972776570824,175.04972776570824,167.20560060923484,180.0,180.0,180.0,175.0208941560017,172.18470645323313,167.10625595511786,180.0,165.32360686255,176.45131802609555,169.29864927610086,176.50536107274667,167.42106476250694,176.63353933657018,176.82016988013575,175.04972776570824,180.0
631,176.82016988013575,168.9964591482505,177.7630209365623,172.31601817026603,180.0,180.0,175.0208941560017,180.0,172.18470645323313,171.86989764584402,175.2363583092738,161.77492488864556,180.0,169.29864927610086,179.53037298031035,161.02959219151347,176.63353933657018,171.5910882673993,176.91234871501493,180.0
632,178.04007274087365,180.0,178.04007274087365,167.20560060923484,180.0,180.0,175.0208941560017,180.0,172.18470645323313,170.32173994686607,176.7845160082518,161.77492488864556,180.0,172.8473312500053,168.64491719685978,171.73282666448938,176.63353933657018,176.82016988013575,175.04972776570824,180.0
633,178.04007274087365,177.00965502483461,175.04972776570824,167.20560060923484,180.0,180.0,175.0208941560017,180.0,175.05814495082666,164.23281745752433,180.0,161.77492488864556,180.0,169.29864927610086,175.8150838748816,168.11134196037204,176.63353933657018,176.82016988013575,175.04972776570824,180.0
634,178.04007274087365,177.00965502483461,175.04972776570824,167.20560060923484,180.0,180.0,175.0208941560017,180.0,177.29512401426436,165.21132238583482,176.7845160082518,165.32360686255,172.8749836510982,176.42366562500266,168.64491719685978,171.73282666448938,180.0,168.50343698241423,180.0,176.91234871501493
635,175.2720121811578,167.44830144927252,180.0,170.07903910682833,180.0,180.0,175.0208941560017,180.0,172.18470645323313,171.86989764584402,175.2363583092738,161.77492488864556,180.0,172.8473312500053,165.14138555207535,176.63353933657018,178.60281897270363,166.32869286780416,174.7376046004049,180.0
636,180.0,177.00965502483461,175.04972776570824,167.20560060923484,180.0,180.0,180.0,175.0208941560017,170.22477919410676,172.28166720599245,176.7845160082518,158.19859051364818,180.0,180.0,165.06858282186246,173.13000769178575,180.0,161.99583839408663,171.8019311539837,180.0
637,177.00965502483461,180.0,175.04972776570824,167.20560060923484,180.0,180.0,175.0208941560017,180.0,175.05814495082666,167.44830144927252,176.7845160082518,158.19859051364818,180.0,180.0,168.6900675259798,168.11134196037204,180.0,171.5910882673993,171.8019311539837,174.88958243896877
638,175.2720121811578,170.32173994686607,177.12656150240647,170.07903910682833,180.0,180.0,175.0208941560017,180.0,175.05814495082666,167.44830144927252,176.7845160082518,161.77492488864556,176.42366562500266,180.0,168.6900675259798,169.5085229876684,178.60281897270363,171.5910882673993,171.8019311539837,174.88958243896877
639,180.0,176.82016988013575,159.07549825507886,180.0,180.0,175.0208941560017,180.0,180.0,175.05814495082666,167.44830144927252,176.7845160082518,165.32360686255,172.8749836510982,180.0,172.40535663140858,165.79323388223963,178.60281897270363,176.63353933657018,171.86989764584402,180.0
640,177.00965502483461,180.0,175.04972776570824,167.20560060923484,180.0,180.0,175.0208941560017,180.0,175.05814495082666,167.44830144927252,176.7845160082518,168.8182457898033,169.38034472384487,176.42366562500266,168.64491719685978,173.13000769178575,180.0,167.10625595511786,180.0,174.88958243896877
641,177.00965502483461,180.0,177.00965502483461,165.24567335010846,180.0,177.51044707800085,180.0,177.51044707800085,172.18470645323313,170.32173994686607,180.0,165.60276179805513,169.38034472384487,176.42366562500266,168.64491719685978,173.13000769178575,180.0,167.10625595511786,180.0,174.88958243896877
642,180.0,170.32173994686607,180.0,167.20560060923484,180.0,180.0,177.51044707800085,177.51044707800085,172.18470645323313,170.32173994686607,176.7845160082518,168.8182457898033,172.95667909884222,172.8473312500053,168.64491719685978,173.13000769178575,180.0,170.19390724010293,176.91234871501493,174.88958243896877
643,180.0,180.0,177.00965502483461,165.24567335010846,180.0,180.0,175.0208941560017,180.0,175.05814495082666,168.9964591482505,178.45184230102205,158.55944089689734,176.42366562500266,180.0,176.42366562500266,161.77492488864556,180.0,164.9315118405078,174.7376046004049,178.13737905069334
644,176.82016988013575,180.0,164.05460409907712,175.05814495082666,170.07903910682833,180.0,180.0,175.0208941560017,177.29512401426436,166.75948008481282,178.45184230102205,165.60276179805513,172.95667909884222,172.8473312500053,175.9816910064059,165.79323388223963,180.0,170.19390724010293,176.91234871501493,177.82525588538996
645,178.45184230102205,172.28166720599245,175.1666342432801,170.07903910682833,180.0,177.51044707800085,177.51044707800085,180.0,172.18470645323313,175.04972776570824,175.2720121811578,165.60276179805513,172.95667909884222,172.8473312500053,172.26640190097714,169.5085229876684,180.0,170.19390724010293,176.91234871501493,180.0
646,180.0,180.0,178.13737905069334,164.11794932424974,180.0,180.0,175.0208941560017,180.0,175.05814495082666,168.9964591482505,175.2363583092738,173.13000769178575,168.64491719685978,172.8473312500053,175.9816910064059,165.79323388223963,180.0,167.10625595511786,171.86989764584402,166.75948008481282
647,175.2363583092738,167.10625595511786,177.12656150240647,170.07903910682833,180.0,180.0,175.0208941560017,180.0,172.18470645323313,171.86989764584402,178.45184230102205,165.60276179805513,172.95667909884222,172.8473312500053,172.26640190097714,169.5085229876684,180.0,170.19390724010293,180.0,176.91234871501493
648,162.19619090602995,160.23626364690358,178.04007274087365,165.24567335010846,180.0,180.0,175.0208941560017,180.0,175.05814495082666,172.17628926811474,175.2720121811578,165.60276179805513,176.50536107274667,169.29864927610086,176.45131802609555,165.32360686255,180.0,175.2363583092738,171.86989764584402,180.0
649,175.2363583092738,167.10625595511786,180.0,167.20560060923484,180.0,180.0,175.0208941560017,180.0,172.18470645323313,171.86989764584402,180.0,164.74488129694222,172.26640190097714,176.42366562500266,168.6900675259798,176.37851529588266,171.73282666448938,176.63353933657018,171.86989764584402,176.91234871501493
650,180.0,176.82016988013575,180.0,159.07549825507886,180.0,180.0,175.0208941560017,180.0,177.29512401426436,169.93931020467704,175.2720121811578,169.91452370003753,172.19359917076423,169.29864927610086,180.0,161.77492488864556,180.0,175.2363583092738,171.86989764584402,176.91234871501493
651,175.2363583092738,167.10625595511786,180.0,167.20560060923484,180.0,180.0,175.0208941560017,180.0,172.18470645323313,171.86989764584402,180.0,164.74488129694222,175.8150838748816,169.29864927610086,175.9816910064059,169.15969454566945,175.2363583092738,176.63353933657018,174.9575489308291,180.0
